Date,case_nor_03d,case_nor_05d,case_05d,Location,Athens,Circleville,Jackson_Pike,Lancaster,Marietta,Marysville,Newark,Southerly,Zanesville,Average_RNA_Conc,Average_PMMoV,Average_crAssphage,Ave_N2,Flowrate_Sample,Rainfall_24hr,WQ_pH,TAVE,WQ_TSS,Weekday,Sewertype,Population,Medium_Income,Poverty,Cmlt_testing_site,Overall_SVI,Socioeconomic_SVI1,Household_SVI2,Minority_SVI3,Transportation _SVI4
4/11/21,20,21,136,Southerly,0,0,0,0,0,0,0,1,0,7.6,568560,24234000,8205,153000000,0.345,7.2,14.38,164,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
4/11/21,13,13,6,Zanesville,0,0,0,0,0,0,0,0,1,7.05,1146720,21812800,3672,5200000,0,7.4,,83,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
4/13/21,19,15,4,Athens,1,0,0,0,0,0,0,0,0,9.35,2462360,42469000,15408,2059000,0,7.7,15,228,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
4/13/21,0,4,1,Circleville,0,1,0,0,0,0,0,0,0,30.1,221522,54051200,2917,1640000,0,7.63,14.3,144,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
4/13/21,20,17,111,Jackson_Pike,0,0,1,0,0,0,0,0,0,10.55,1912860,15657500,18260,78300000,0,7,16,214,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
4/13/21,27,25,6,Lancaster,0,0,0,1,0,0,0,0,0,8.95,800500,6020900,5383,5900000,0,7.49,15.2,246,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
4/13/21,7,4,1,Marietta,0,0,0,0,1,0,0,0,0,5.15,38000,12348000,267,1946000,0,7.25,15.5,250,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
4/13/21,19,19,5,Marysville,0,0,0,0,0,1,0,0,0,5.5,13722400,33910000,5493,4000000,0,8.635,14.9,161,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
4/13/21,4,7,3,Newark,0,0,0,0,0,0,1,0,0,11.7,1228300,25172000,7928,7660000,0,7.6,13.05,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
4/13/21,23,20,130,Southerly,0,0,0,0,0,0,0,1,0,10.15,1338400,38304000,26927,108700000,0,7.3,14.45,140,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
4/13/21,13,13,6,Zanesville,0,0,0,0,0,0,0,0,1,7.05,1146720,21812800,3672,5200000,0,7.4,,83,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
4/18/21,8,16,4,Athens,1,0,0,0,0,0,0,0,0,8.8,1328160,16702000,7275,1783000,0,7.7,15.5,176,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
4/18/21,12,14,2,Circleville,0,1,0,0,0,0,0,0,0,18.35,539040,34488200,5102,1630000,0,7.6,14.55,144,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
4/18/21,13,14,87,Jackson_Pike,0,0,1,0,0,0,0,0,0,14.25,2714400,80672000,25680,66600000,0.06,6.9,17,170,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
4/18/21,21,21,5,Lancaster,0,0,0,1,0,0,0,0,0,5.5,155250,13175000,9642,5300000,0,7.46,15.5,171,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
4/18/21,0,5,1,Marietta,0,0,0,0,1,0,0,0,0,6.75,1583400,26250000,4333,1763000,0.01,7.25,15,210,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
4/18/21,9,11,3,Marysville,0,0,0,0,0,1,0,0,0,10.3,563600,40464000,5440,2900000,0,8.285,14.55,170,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
4/18/21,9,9,4,Newark,0,0,0,0,0,0,1,0,0,22.95,717320,49717200,4489,6730000,0,7.5,12.7,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
4/18/21,17,19,123,Southerly,0,0,0,0,0,0,0,1,0,10.5,67336,32252000,3072,98300000,0,7.3,14.89,196,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
4/18/21,4,5,2,Zanesville,0,0,0,0,0,0,0,0,1,8.2,2563080,22261200,6346,3650000,0,7.5,,58,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
4/20/21,23,18,4,Athens,1,0,0,0,0,0,0,0,0,5.25,727300,11746000,4719,1907000,0.1,7.6,15,268,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
4/20/21,17,16,2,Circleville,0,1,0,0,0,0,0,0,0,10.15,1511760,131369000,6690,1600000,2,7.61,14.65,148,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
4/20/21,14,12,79,Jackson_Pike,0,0,1,0,0,0,0,0,0,11.95,708100,80269000,12431,71400000,0.04,6.85,17,214,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
4/20/21,27,24,6,Lancaster,0,0,0,1,0,0,0,0,0,12.45,469280,14484400,4680,5000000,0,7.035,15.7,270,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
4/20/21,9,7,1,Marietta,0,0,0,0,1,0,0,0,0,5.1,469500,17622500,163,1939000,0,7.2,17,250,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
4/20/21,15,15,4,Marysville,0,0,0,0,0,1,0,0,0,14.35,1101100,79588000,12694,3330000,0.32,7.92,14.55,220,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
4/20/21,13,12,5,Newark,0,0,0,0,0,0,1,0,0,19.8,373000,32572400,4163,6990000,0,7.6,14.05,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
4/20/21,21,18,120,Southerly,0,0,0,0,0,0,0,1,0,17.85,1278080,74220800,23925,100000000,0,7.35,15.02,208,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
4/20/21,5,5,2,Zanesville,0,0,0,0,0,0,0,0,1,15.05,1198000,40415000,4996,5430000,0,7.6,,224,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
4/25/21,11,8,2,Athens,1,0,0,0,0,0,0,0,0,2.85,291563.6364,7196581.82,138,1944000,0,7.7,15,196,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
4/25/21,12,10,1,Circleville,0,1,0,0,0,0,0,0,0,7.3,646540,67220200,1072,1720000,0,7.58,14.7,140,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
4/25/21,10,10,67,Jackson_Pike,0,0,1,0,0,0,0,0,0,10.85,1353060,71613600,4784,70000000,0.06,6.85,17,252,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
4/25/21,23,18,4,Lancaster,0,0,0,1,0,0,0,0,0,6.7,452960,29827200,6856,4800000,0,7.48,15.2,206,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
4/25/21,7,5,1,Marietta,0,0,0,0,1,0,0,0,0,7.55,2912600,31882000,5100,2026000,0.02,7.2,15.5,170,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
4/25/21,14,13,3,Marysville,0,0,0,0,0,1,0,0,0,6.7,393600,91832000,9647,3090000,0,8.07,14.75,160,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
4/25/21,7,6,3,Newark,0,0,0,0,0,0,1,0,0,9.85,535909.0909,20476363.64,4237,6370000,0,7.5,12.95,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
4/25/21,16,16,105,Southerly,0,0,0,0,0,0,0,1,0,11.1,620660,48182400,6009,95500000,0,7.2,14.86,280,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
4/25/21,4,4,2,Zanesville,0,0,0,0,0,0,0,0,1,8.35,1513600,58904000,533,3300000,0,7.4,,112,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
4/27/21,10,11,3,Athens,1,0,0,0,0,0,0,0,0,7.6,1058920,10146800,1394,2088000,0.7,7.7,19.5,468,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
4/27/21,5,6,1,Circleville,0,1,0,0,0,0,0,0,0,9.65,590400,35280000,0,1620000,0,8.22,14.9,140,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
4/27/21,10,10,65,Jackson_Pike,0,0,1,0,0,0,0,0,0,8.85,1832400,49836000,19520,69600000,0,6.8,17,221,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
4/27/21,22,21,5,Lancaster,0,0,0,1,0,0,0,0,0,9.2,696540,3255360,2449,4400000,0,7.31,15.45,283,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
4/27/21,4,4,1,Marietta,0,0,0,0,1,0,0,0,0,12.1,1146000,26063000,2223,1808000,0,7.25,16,350,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
4/27/21,14,13,3,Marysville,0,0,0,0,0,1,0,0,0,9.3,1068540,44142000,6964,3300000,0,7.855,15.55,230,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
4/27/21,9,7,3,Newark,0,0,0,0,0,0,1,0,0,9.3,1463800,30387600,3115,6660000,0,7.65,13.9,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
4/27/21,17,15,100,Southerly,0,0,0,0,0,0,0,1,0,15.25,2030040,67810600,12451,88600000,0,7.1,15.45,220,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
4/27/21,6,5,2,Zanesville,0,0,0,0,0,0,0,0,1,7.5,1260360,35768800,2139,3650000,0,7.4,,116,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
5/2/21,3,2,0,Athens,1,0,0,0,0,0,0,0,0,5.4,521200,24408000,4573,1984000,0.1,7.7,15.5,148,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
5/2/21,5,7,1,Circleville,0,1,0,0,0,0,0,0,0,8.15,51760,34805000,0,1760000,0.44,7.6,15.05,176,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
5/2/21,8,9,61,Jackson_Pike,0,0,1,0,0,0,0,0,0,9.4,148000,47046000,1429,76100000,0.1,6.9,17,175,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
5/2/21,21,21,5,Lancaster,0,0,0,1,0,0,0,0,0,9.05,42150,50370000,0,5300000,0.45,7.695,15.5,203,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
5/2/21,7,7,1,Marietta,0,0,0,0,1,0,0,0,0,18.25,1332680,20878000,2256,2636000,0,7.3,16,590,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
5/2/21,10,7,2,Marysville,0,0,0,0,0,1,0,0,0,10.75,44450,30469000,0,3040000,0.4,8.27,15.2,245,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
5/2/21,7,5,2,Newark,0,0,0,0,0,0,1,0,0,8.85,38250,14995000,0,8420000,0.4,7.29,13.5,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
5/2/21,12,12,80,Southerly,0,0,0,0,0,0,0,1,0,12.35,184000,30520000,3433,123100000,0,7.25,15.21,160,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
5/2/21,1,2,1,Zanesville,0,0,0,0,0,0,0,0,1,12.95,2553000,62009000,2504,7000000,0,7.5,,144,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
5/4/21,1,2,0,Athens,1,0,0,0,0,0,0,0,0,5.7,588000,11000000,133,2490000,0.7,7.7,19.5,152,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
5/4/21,10,10,1,Circleville,0,1,0,0,0,0,0,0,0,8.45,1778200,34618600,1249,2370000,1.11,7.63,15.2,212,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
5/4/21,10,9,59,Jackson_Pike,0,0,1,0,0,0,0,0,0,10.9,1952400,46280000,7597,126600000,0.345,6.95,18,155,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
5/4/21,16,19,5,Lancaster,0,0,0,1,0,0,0,0,0,6.9,154800,25480000,133,6400000,0.3,7.665,16,181,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
5/4/21,9,8,1,Marietta,0,0,0,0,1,0,0,0,0,15.8,724000,33040000,133,4355000,0.58,7.25,16.5,180,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
5/4/21,4,7,2,Marysville,0,0,0,0,0,1,0,0,0,11.55,1304820,45203400,5392,4500000,0.29,8.1,14.9,190,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
5/4/21,4,6,3,Newark,0,0,0,0,0,0,1,0,0,21.9,1219400,10194000,180,11740000,0.5,7.35,14.75,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
5/4/21,14,13,86,Southerly,0,0,0,0,0,0,0,1,0,16.6,1685760,37400000,6641,117700000,0.345,7.05,16.46,256,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
5/4/21,4,4,2,Zanesville,0,0,0,0,0,0,0,0,1,16.2,397600,17939200,299,16000000,0.25,7.4,,54,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
5/9/21,4,5,1,Athens,1,0,0,0,0,0,0,0,0,3,390500,7575000,0,2029000,0.1,7.8,15.5,160,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
5/9/21,7,4,1,Circleville,0,1,0,0,0,0,0,0,0,6.55,452000,55840000,2900,3160000,0.72,7.55,14.95,120,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
5/9/21,7,7,45,Jackson_Pike,0,0,1,0,0,0,0,0,0,4.2,636000,15280000,1133,153000000,1.43,6.85,17,158,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
5/9/21,17,21,5,Lancaster,0,0,0,1,0,0,0,0,0,9.05,267680,16365200,1718,11400000,0.89,7.465,15.15,142,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
5/9/21,0,1,0,Marietta,0,0,0,0,1,0,0,0,0,10.75,718400,4788800,267,2770000,0.36,7.25,16,152,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
5/9/21,7,7,2,Marysville,0,0,0,0,0,1,0,0,0,6.05,280000,21680000,733,12850000,1.4,8.125,15,170,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
5/9/21,4,4,2,Newark,0,0,0,0,0,0,1,0,0,6.8,297000,7596000,133,15480000,1.21,7.45,11.7,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
5/9/21,10,11,70,Southerly,0,0,0,0,0,0,0,1,0,3.95,490000,26876000,2990,266100000,1.43,7.25,13.97,104,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
5/9/21,4,3,2,Zanesville,0,0,0,0,0,0,0,0,1,9.65,3176000,2416000,0,16000000,0.99,7.5,,25,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
5/11/21,4,3,1,Athens,1,0,0,0,0,0,0,0,0,4.8,384000,5680000,267,1795000,0,7.7,16,272,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
5/11/21,7,4,1,Circleville,0,1,0,0,0,0,0,0,0,7.3,139280,21607200,133,2740000,0,7.68,14.85,132,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
5/11/21,7,7,43,Jackson_Pike,0,0,1,0,0,0,0,0,0,8.65,180000,3648000,400,157600000,0.5,7.1,16,231,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
5/11/21,18,16,4,Lancaster,0,0,0,1,0,0,0,0,0,5.75,90000,15316000,0,10300000,0,7.65,15.25,111,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
5/11/21,4,3,0,Marietta,0,0,0,0,1,0,0,0,0,26.2,177920,8088240,633,2778000,0,7.2,17,100,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
5/11/21,19,28,7,Marysville,0,0,0,0,0,1,0,0,0,4.9,498600,4987200,1165,6160000,0,8.18,14.65,110,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
5/11/21,7,5,2,Newark,0,0,0,0,0,0,1,0,0,6.6,59000,7960000,133,13360000,0,7.45,12.85,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
5/11/21,13,11,74,Southerly,0,0,0,0,0,0,0,1,0,10.05,168000,6152000,400,222800000,0.5,7.4,14.14,74,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
5/11/21,4,4,2,Zanesville,0,0,0,0,0,0,0,0,1,16.25,192240,6892400,2512,7700000,0,7.6,,42,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
5/16/21,0,0,0,Athens,1,0,0,0,0,0,0,0,0,4.75,581600,4919120,0,1584000,0,7.6,15.5,344,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
5/16/21,7,9,1,Circleville,0,1,0,0,0,0,0,0,0,5.05,585580,29156600,0,1850000,0,7.45,15.5,188,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
5/16/21,6,6,42,Jackson_Pike,0,0,1,0,0,0,0,0,0,14.35,283100,10616900,3770,76600000,0.03,7.9,17,163,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
5/16/21,10,15,4,Lancaster,0,0,0,1,0,0,0,0,0,8.2,125060,19767800,7047,6200000,0,7.535,15.9,507,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
5/16/21,2,7,1,Marietta,0,0,0,0,1,0,0,0,0,4.75,335100,29622000,2166,1841000,0.02,7.15,17,230,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
5/16/21,18,17,4,Marysville,0,0,0,0,0,1,0,0,0,7.15,99820,43260000,653,3210000,0,8.14,16.55,170,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
5/16/21,6,6,3,Newark,0,0,0,0,0,0,1,0,0,10.9,294440,7831900,382,8960000,0,7.52,13.5,92,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
5/16/21,8,8,54,Southerly,0,0,0,0,0,0,0,1,0,7.7,392480,20886800,3560,121400000,0.04,7.3,15.43,128,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
5/16/21,3,3,2,Zanesville,0,0,0,0,0,0,0,0,1,6.7,31120,25908000,0,5500000,0,7.5,,52,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
5/18/21,0,0,0,Athens,1,0,0,0,0,0,0,0,0,2.8,1023500,780600,0,1808000,0,7.7,16.5,592,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
5/18/21,5,7,1,Circleville,0,1,0,0,0,0,0,0,0,15.7,1469520,30037800,4387,1790000,0,7.45,15.75,180,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
5/18/21,6,6,40,Jackson_Pike,0,0,1,0,0,0,0,0,0,31.85,1327400,22167000,9003,75000000,0,6.9,18,183,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
5/18/21,14,14,3,Lancaster,0,0,0,1,0,0,0,0,0,17.5,61132,6837200,1071,5600000,0,7.455,16.1,238,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
5/18/21,9,5,1,Marietta,0,0,0,0,1,0,0,0,0,13.2,438360,20689200,0,1893000,0,7.15,17.5,320,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
5/18/21,19,19,5,Marysville,0,0,0,0,0,1,0,0,0,6.65,1967000,62622000,3512,3440000,0,7.685,17.3,240,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
5/18/21,5,4,2,Newark,0,0,0,0,0,0,1,0,0,17.2,321592,14975600,349,9190000,0,7.8,14.05,168,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
5/18/21,10,9,61,Southerly,0,0,0,0,0,0,0,1,0,12.25,1887400,19386000,4409,113200000,0,7.1,15.2,196,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
5/18/21,3,3,1,Zanesville,0,0,0,0,0,0,0,0,1,27.05,840200,13513000,0,4500000,0,7.5,,58,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
5/23/21,1,1,0,Athens,1,0,0,0,0,0,0,0,0,3.45,488800,4801600,0,1654000,0,7.6,17,304,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
5/23/21,5,4,1,Circleville,0,1,0,0,0,0,0,0,0,5.45,299900,15884000,197,1710000,0,7.48,16.1,192,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
5/23/21,5,5,33,Jackson_Pike,0,0,1,0,0,0,0,0,0,5.2,672600,20470000,1667,74000000,0,6.7,19,211,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
5/23/21,8,12,3,Lancaster,0,0,0,1,0,0,0,0,0,6.5,427300,24590000,357,5300000,0,7.325,16.3,270,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
5/23/21,7,10,2,Marietta,0,0,0,0,1,0,0,0,0,7.15,1357400,27642000,1340,1725000,0,7.25,21.5,228,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
5/23/21,15,17,4,Marysville,0,0,0,0,0,1,0,0,0,8,658970,27802000,0,2810000,0,7.77,17.75,200,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
5/23/21,2,1,1,Newark,0,0,0,0,0,0,1,0,0,7.25,494000,25560000,1433,7810000,0,7.72,15.35,168,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
5/23/21,6,6,38,Southerly,0,0,0,0,0,0,0,1,0,8.45,713600,43320000,4200,92700000,0,7.05,15.2,180,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
5/23/21,1,2,1,Zanesville,0,0,0,0,0,0,0,0,1,7.65,1341600,14898900,733,5200000,0,7.5,,54,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
5/25/21,3,2,0,Athens,1,0,0,0,0,0,0,0,0,5.5,716500,10359000,317,1520000,0,7.7,17.5,476,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
5/25/21,2,1,0,Circleville,0,1,0,0,0,0,0,0,0,7.5,1739700,42139000,989,1640000,0,7.74,16.35,186,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
5/25/21,6,5,34,Jackson_Pike,0,0,1,0,0,0,0,0,0,18.65,2226480,15238200,3158,69500000,0,6.7,19,196,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
5/25/21,15,12,3,Lancaster,0,0,0,1,0,0,0,0,0,8.05,1041120,17424800,955,5000000,0,7.435,17.15,207,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
5/25/21,11,8,1,Marietta,0,0,0,0,1,0,0,0,0,13.75,229400,12873000,0,2121000,0.01,7.25,20,350,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
5/25/21,20,15,4,Marysville,0,0,0,0,0,1,0,0,0,3.6,36992,7702800,0,3460000,0,8.085,18.45,240,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
5/25/21,1,0,0,Newark,0,0,0,0,0,0,1,0,0,8.9,1441600,17888000,1527,8160000,0,7.99,16.15,168,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
5/25/21,6,6,39,Southerly,0,0,0,0,0,0,0,1,0,8.35,2948800,27897000,2330,98300000,0,7,16.25,284,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
5/25/21,4,2,1,Zanesville,0,0,0,0,0,0,0,0,1,6,447460,11776400,1692,3950000,0,7.5,,92,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
6/1/21,1,1,0,Athens,1,0,0,0,0,0,0,0,0,11.4,636140,4424200,0,1495000,0,7.6,17.5,476,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
6/1/21,7,7,1,Circleville,0,1,0,0,0,0,0,0,0,9.3,787200,35714000,472,1550000,0.07,7.61,16.7,192,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
6/1/21,3,3,18,Jackson_Pike,0,0,1,0,0,0,0,0,0,8.45,868680,12476800,444,67200000,0,6.8,19,201,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
6/1/21,5,4,1,Lancaster,0,0,0,1,0,0,0,0,0,11.2,426600,3952800,100,4700000,0,7.435,17.05,245,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
6/1/21,4,4,1,Marietta,0,0,0,0,1,0,0,0,0,15.5,465200,4946400,87,2008000,0,7.25,18,400,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
6/1/21,5,4,1,Marysville,0,0,0,0,0,1,0,0,0,6.9,356000,25155400,679,2980000,0.06,7.755,17.2,200,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
6/1/21,1,1,0,Newark,0,0,0,0,0,0,1,0,0,8.45,281400,18055000,192,7450000,0.02,7.81,15.5,168,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
